text,label,file_line_number,label_id
662 #الراتب_مايكفي_الحاجة #الاتحاد #الهلال #النصر #الاهلي #مرسي,OBJ,7846,3
#اتنين مقدرش ابدا افوت حلقة من برامجهم مهما كان السبب #ابراهيم_عيسى و #امانى_الخياط,OBJ,7847,3
لا سكر ولا زيت ولا غيره ومن يكتب هذا يردد كلاما فارغا وبالمناسبة سادعو قريبا لجمع تبرعات لقسم الحروق بجامعة أسيوط وهو في حالة سيئة جدا,POS,7860,1
البوابة نيوز: #شيرين نادمة على عدائها ل#هيفاء_وهبي:,OBJ,7864,3
كيري وأمريكا ومصر والإخوان:,OBJ,7865,3
"الدكتور أبو الفتوح: ""على جثثنا و بكل دمائنا كمصريين لن نستعبد بعد اليوم، على شرط أن تذهبوا لصندوق الانتخابات",OBJ,7868,3
1 الطرطور: صبرنا على تركيا قارب على النفاذ المسلمانى: اردوغان جاهل الاعلام: اردوغان حيوان بكل لغات العالم,OBJ,7870,3
#الصين تخفض أسعار الفائدة مجدداً لدعم الاقتصاد,OBJ,7883,3
شاهد - هل تفرز هذه الإنتخابات برلمان الثورة حقاً #28 #,OBJ,7884,3
#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال /3684,OBJ,7893,3
العصابة الموجودة في سجن طرة لا يزال لها رجالها وأموالها خارج السجن وتدير عملية الانف,NEUTRAL,7905,2
… #فودافون,POS,7909,1
#جهاد_اللحام: #المحكمة_الدستورية تتلقى أول طلب ترشح ل #رئاسة_سوريا,OBJ,7911,3
7_ أكييييييييد مش ده البديل البديل ما زال مستتر في نظري وهيظهر قريباً فيه مفاجآت جاية هتفيدنا المهم معركة الدستور دلوقتي,OBJ,7914,3
طلاب الجامعات قالوها اليوم عاليا لا دراسة ولا تدريس الا بعودة الرئيس صدامات واعتقالات وغدا ايقاف الدراسة او فوضي بالجامعات,POS,7919,1
"زوجة #متعب على "" #فيس_بوك "": "" #الشرطة مينفعش معاها غير معاملة #الألتراس "" دوس على اى حرف على الكيبورد واعمل",OBJ,7926,3
"القوات المسلحة جزء لا يتجزأ من السلطة التنفيذية، و""عرق وزارة الدفاع"" جزء من""عرق الدولة"" دولة واحدة، ميزانية واحدة، توازن ورقابة بين السلطات",OBJ,7929,3
#وائل_جمعة عمل المعلق بيقول مش هنعتبر وائل هو اللي عمله خلاص نعتبره #كمال_جمعة او #جمال_جمعة_جيمي :) :) :),NEG,7935,0
#الحرية_للمعتقلين #الحرية_للبنات #الحرية_لمصر #شير,OBJ,7936,3
لا يوجد في ترشيح شفيق شيء واحد قانوني مقدم ضده 35 بلاغ فساد لم يحقق فيها ينطبق عليه قانون العزل ولم يطبق تصويت الأمن لصالحه كله باطل,OBJ,7940,3
الغريبة ان من طعنوا و شوهوا فيا و تمنوا انهاء برنامجي يطالبونني بان اهاجم الطرف الاخر،الم تعتبروني عدوا؟ يبقي ماتتوقعش مني حاجة,OBJ,7944,3
احدى عشر منظمة حقوقية مصرية تدين القمع المستمر لحريات الشعباية انتخابات الان هى مسرحية عبثية,OBJ,7959,3
هل أصبح كل المصريين فى أوروبا اخوان؟ أجمل وأشيك الفتيات والرجال هتفوا ضد العسكر والانقلاب فى جامعة سواس كل مصر ترفض الانقلاب,OBJ,7960,3
قرار منعي لفيلم #حلاوة_روح مثل قرار #الجيش في #30يونيو #ثورة_حلاوة_روح,OBJ,7963,3
كوز درة مشوي مكمورة في الغيط وعبد الحليم بيغني جانا الهوى #,NEG,7979,0
اعتصام طلاب معهد التكنولوجيا العالى خطوة لم يضع لها الانقلاب حسابا لن يجدوا لها علاجا الا بالعنف والقمع,OBJ,7980,3
محكمة الأمور المستعجلة تقضى بحظر أنشطة 6 إبريل والتحفظ على مقراتها قضاء شامخ مفيش كلام كل من وقف امام #مبارك يتم معاقبته #ايام_سودة,OBJ,7983,3
في إنتظار الحلقة الثانية عشر من #برنامج_البرنامج لباسم يوسف هل هنالك إقتراح لفيلم أو برنامج ؟؟؟؟,OBJ,7988,3
#ليتك_تحس # #غرد_بصورة #كلمة_حلوة ️ # #4…,OBJ,7989,3
الفضل يعود اليوم لله ثم لشباب مصر الطاهر وشعبها الحي في ربوع مصر الذي أبهر العالم بسلميته وإصراره علي إستكمال ثورته,NEG,7993,0
رسالة لكل أم من أمهات شباب وبنات صناع الحياة كل عام وأنتم بخير وشكراً لكم على تربيتكم لهؤلاء الشباب والبنات فهم,NEUTRAL,8001,2
الحُب هو أن تخالف هواك من أجل مُراد حبيبك فاللهم اجعل ما نُحب هو ما تُحب ~ #مصطفى_حسني ~,OBJ,8005,3
كلام الشيخ حسان لمنع فض اعتصام رابعة بالقوة جميل لكن لماذا لم نسمع صوته عندما سقط 134 شهيدا في عهد مرسي هل حرمة الدم عند الشيخ تتفاوت,OBJ,8006,3
الاخوان يستهدفون بالاغتيال ضباط الامن الوطني المسؤولون عن ملفات التنظيم #السادة_المحترمون,OBJ,8018,3
وهذا هو الجزء الثاني من مناقشة كتاب خروج المصريين على الخلفاء والسلاطين لمن لايعرفون شيئا عن كفاح آبائهم وأجدادهم,NEG,8022,0
#الشروق إحالة أوراق 683 من أنصار الإخوان لفضيلة المفتي في أحدث مركز العدوة بالمنيا: أصدرت محكمة جنايات #مصر,OBJ,8025,3
"ورداً على تساؤل فيما خص ترشحه عن"" دائرة مصر الجديدة ""اجاب دعمرو ان الجامعات هى مساحة للعلم و ليست مساحة للدعاية الانتخابية",NEG,8032,0
للأمانة الفيديواللى انتشر مش من أعتصام رابعة الفيديو من سيناء حسب الوصف اللى مع الفيديو ونازل من 3 أسابيع …,NEUTRAL,8043,2
ننتظركم الليلة السابعة مساءً ندوة د علاء الأسواني بمركز شبابيك بالمقطم >> التفاصيل على هذا الرابط >> …,OBJ,8045,3
الوفد - علقة لـ #محمدفؤاد وتامر بجاتو من بودي جارد في #الجونة -,OBJ,8046,3
#هذة_مصر عز و فخر لهذه الامة,POS,8050,1
شاهد - منتج فيلم مبارك و العائلة حسين الرزاز في آخر كلام #,POS,8059,1
"#البحوث العلمية عالية التأثير متاحة الآن للمجتمع بأكمله #اصدارات_مدينتك #نيتشر""",OBJ,8060,3
ستصدر حكومة مرسي قانون التظاهر وسيتظاهر الشعب أنه قرا القانون قبل ماينزل يتظاهرالقضاء على التظاهر يكون بالقضاء على أسباب الغضب يامعفنييين,OBJ,8066,3
السيسي تعرف علي عائلة مبارك مبكرا حتي أن سوزان هي التي زوجته من شقيقة أحد رجال الأعمال ولثقة مبارك في ولائه عينه مديرا لل…,OBJ,8067,3
على صعيد اخر اليابان كسبت اسبانيا النهاردة الجنسنج بيصنع المعجزات,OBJ,8068,3
"في طريقي إلى مؤتمر بحي عين شمس, الآن أمر على المطرية حيث كان اول مؤتمر انتخابي لى من شهور",OBJ,8071,3
الندل لما حكم مقالي اليوم في الشروق تحية لكل المعتقلين في شخص الثائر السكندري حسن مصطفىاكتبوا له وادعموه في محبسه,OBJ,8072,3
معلومة عدد بطولات الحارس بينتو وهو على دكة احتياط #برشلونة آخر ٥ سنوات اكثر من عدد بطولات #ريال_مدريد آخر ١٧ عام مضى وا…,OBJ,8074,3
ملاحظ إن لوجو رابعة قرب ينقرد,OBJ,8078,3
دعبد المنعم ابو الفتوح يتحدث عن ذكرياته لواقعة المشادة الكلامية بينه وبين الرئيس السادات,NEG,8084,0
قطاع التشييد البريطاني يواصل نموّه - #بالعربي,OBJ,8089,3
#اعترافات_الطفولة عمري مالعبت وانا صغيره مع البنات،كنت دايم العب مع صبيان الي بشارعنا كوره وهجوم بعد،وسباق قاري نفر الشارع ونرد صبي مو بنت,OBJ,8101,3
يا جماعة المشكلة مش فى الفيديو ولا فى الشريط ولا فى المكان إحنا فى حد فينا نيته وحشة :):) #الثورة #فيلم_ثقافى,OBJ,8104,3
إن مثل إنسان بلا هدف، كمثل سفينة بلا دفة، كلاهما سينتهي به الأمر محطما بجانب الصخور #مي_زيادة,OBJ,8109,3
حتى اللى حكتله عن اللى سابوك و قالك ان معاك مش هسيبك سابك هو كمان #مبقتش_تفرق,NEG,8110,0
اية معنى وجودنا ف صناع الحياة اننا نيتنا اننا نحقق الأية اللى بنقراها كل يوم اياك نعبد واياك نستعين نعبد,OBJ,8122,3
#رصد | تظاهرات ووقفات احتجاجية منذ صباح اليوم بجامعة #الفيوم نظم طلاب جامعة الفيوم اليوم عدد من الوقفات …,POS,8123,1
الخرطوش مع مين !!! بتسأل بجد !!,OBJ,8124,3
#توفيق_عكاشة بيحكي عن هيفا وهبي هههه!دي كلها عمليات تجميل امبارح شفت صورها ع النت قبل التجميل دي تقرف عشان تعرفو احن…,NEUTRAL,8125,2
الان تبدأ ندوة د عبد المنعم أبو الفتوح في نادي هليوبوليس,OBJ,8128,3
طلب الالتحاق بالبرنامج باللغة العربية,OBJ,8137,3
شاهد - تميم البرغوثي ومصطفى سعيد في الذكرى الأولى للثورة فى آخر كلام #,POS,8141,1
بسمة أمل - هدية لعودة الحب لحياتنا,POS,8147,1
شاهد - عدادات للموت محافظ القاهرة في آخر كلام #,OBJ,8152,3
دماء شبابنا غالية والمستفيد من العنف هم أعداء الثورة أدعو كل الثوار للتمسك بسلمية الثورة والابتعاد عن الاشتباكات أمام الداخلية,OBJ,8167,3
48670715 _ أفخر أنني كنت أكتب ضد التطرف أيام كانت قوائم الإغتيالات بجد مش هجص ومع ذلك لم أصب بفوبيا الإخوان,OBJ,8179,3
ايوب : عودة #عاشور و #عمرو_جمال ستكون اضاف قوية للفريق قبل لقاء العودة فيما سيكون لغياب #فتحي تأثير كبير علي الفريق #,OBJ,8191,3
"الحمد لله عدت من أسبانيا بعد الانتهاء من تصوير برنامج رمضان القادم ""قصة الأندلس"" و كلّى حب لأهل المغرب و",OBJ,8194,3
هاخد كورسات #كورى فالصيف ان شاءالله ^_^,OBJ,8195,3
فوز النصر والفتح في الجولة الـ 24 من كأس الأمير فيصل #كرة #السعودية #النصر #نجران #النهضة #نجران,OBJ,8197,3
": أنا أنتظرك لأنني لا أجد شيئاً آخر يُسليني في غيابگ عنّي ! #اعترافات_ليلية""",NEG,8204,0
#تونس | رئيس الحكومة التونسية يبدأ اليوم زيارة إلى #فرنسا و #الاقتصاد و #الأمن يتصدران المباحثات,OBJ,8207,3
_ بارك الله لكما وبارك عليكما وجمع بينكما فى خير زيجة موفقه ودعواتى للاسرة بالخير والسعادة,OBJ,8217,3
د أحمد البرعي وزير التضامن الاجتماعي ضيف #يوسف_الحسيني في #السادة_المحترمون,OBJ,8233,3
اكثر من مليونى شاب شجاع بالجامعات هم العمود الفقرى للمصريين الرافضين للانقلاب,OBJ,8243,3
: نحن الان امام انتهاكات حقوق انسان ودولة يهدد استقرارها والمجلس اصبح امام ازمة شرعية,OBJ,8244,3
الندوة الأسبوعية للدكتور علاء الأسواني الخميس القادم بمركز إعداد القادة بالعجوزة >> التفاصيل على هذا الرابط:,OBJ,8257,3
ما الذي يجب أن تعرفه كل #امرأة عن سرطان الثدي؟ #سرطان_الثدي,OBJ,8265,3
#رابعة كانت فعلا هي #الثورة بعد ما نضفت من #النجاسة و #الوساخة (الكتير) ، اللى ملت #ميدان_التحرير #حقيقة,OBJ,8266,3
مواجهة التطرف والعنف من قبل مجموعات من مشوهي العقول والضمائر يرفعون زيفا شعارات دينية، في الجامعة وخارجها، ضرورة لن يرهب من يدافع عن الحق!,OBJ,8275,3
فيليب سكولاري : اتمنى خروج #تشيلسي امام اتليتكو مدريد غداً لاجل إراحة البرازيليين المتواجدين بـ تشيلسي لويز - اوسكار - ويليان قبل المونديال,OBJ,8291,3
تقديرات مرسي في لانتخابات ( شاطر- شاطر جداً - بديع ),OBJ,8295,3
انها ليست مجرد قصة نحكيها انها دروس نتعلمها من ماضينا المشرق لنصلح بها حاضرنا و مستقبلنا إنها #قصة_الأندلس,OBJ,8306,3
#أحمد_موسى معروف بقربه من #أمن_الدولة | أخبار الموجز …,NEUTRAL,8313,2
"جبهة #ثوار تنظم مسيرة من أجل ""إسقاط قانون التظاهر والحرية للمعتقلين"" | تلفزيون الاشتراكي #",OBJ,8318,3
ضحكت على الفيديوهات دي و اكتئبت بعديها في النهاية هؤلاء يشوهون دين ربنا ماتستغربوش من كتر اعداد المجاهرين بالردة قريبا,OBJ,8326,3
باسم يوسف ربما أكون من القلائل الذين لم يكتبوا عن باسم يوسف ، أيام صولاته وجولاته عن الرئيس مرسى ببرنامجه,OBJ,8339,3
بعد الانفاق في معسكر اعداد وملابس وكتيب المشاركة في العاب الفرانكفون وقبل 24 ساعة من السفر الغى طاهر ابو زيد,NEG,8343,0
اكتب اسم بلدك وأرسل رسالة لأحرار سوريا #سوريا_فى_القلب,OBJ,8345,3
احنا قضينا عشر ايام فقط في تونس، وماحدش فينا بيتكلم فرنساوي ولا حاجة وفهمنا اكتر من تسعين في المية من كلامهمالكسل حجة من لا يريد التعلم,OBJ,8350,3
"حوار مفتوح ومناقشة للأحوال السياسية الراهنة في ندوة دعلاء الأسواني الليلة الخميس -7مساء بأتيليه الأسكندرية, التفاصيل>",OBJ,8357,3
انتظروا #قصة_الأندلس في رمضان,OBJ,8361,3
الاستهانة بحياة الناس جريمة انسانية تستوجب العقاب السريع نطالب بتحقيق فوري في احداث مقتل 37 معتقل سياسى مصري اثناء ترحيلهم الي سجن ابو زعبل,OBJ,8363,3
#عكنن_علي_اسرائيل تاريخ لا #ينسي عبور #خط بارليف #أكتوبر _١٩٧٣,OBJ,8364,3
كيف نتفاهم ونتحاور؟ كيف يحترم ويقدر بعضنا بعضاً ؟ كيف نبحث عن مساحة مشتركة فيما بيننا، ونبني جسوراً لا حواجز,OBJ,8382,3
"#الوفد مصر للطيران: ""كورونا"" لم يؤثر على حجوزات العمرة: أكد الطيار هشام النحاس رئيس شركة مصر للط #الوفد",OBJ,8385,3
طوابير الدستور كانت بصراحة مهزلة,OBJ,8388,3
لا أحد فوق القانون د عبد المنعم أبو الفتوح,OBJ,8394,3
استفتاء المصريين في الخارج يوم السبت اجراء شكليمعظم المصريين لن يتمكنوا من التصويت لضيق الوقت وتعطل مواقع القنصليات الاليكترونية من الان,OBJ,8401,3
قال رسول الله صلى الله عليه وسلم : ( إِنَّ مِنْ عِبَادِ اللَّهِ لَأُنَاسًا مَا هُمْ بِأَنْبِيَاءَ وَلَا,NEUTRAL,8414,2
"باراك #أوباماقرار الرئيس الفلسطيني محمود #عباس تحقيق المصالحة مع حركة#حماس ""غير مفيد"" غير مفيد لمن؟ ومن يقرر ذلك؟ """,OBJ,8419,3
إذا جرحت إحدي الطيور أثناء طيرانها في سربها تهبط ويهبط معها طائر أو إثنين كن كالطير وساعد غيرك,OBJ,8450,3
انت شفت الحك ولازقة فيه كدهو! وبدل ما كانت بتسبح ف البسين ! سبحت ف أعماقه مع المعرصين #انتخبوا_العرص,OBJ,8453,3
هو بس سؤال رفيع للإخوان: بالنسبة لرجال الأعمال اللي كان رئيسكم بيكلمهم بكل حنية ودلال مش دول برضه الفلول اللي صدعتونا إنهم بيتآمروا عليه؟,NEG,8457,0
البيت الأبيض يعلن أن قطر والإمارات وقعوا بيان التحرك العسكري ضد سوريا #السادة_المحترمون …,OBJ,8461,3
#الوطن| إصابة سيدة بطلق ناري في مشاجرة بين شيخ بلد ومساعد شرطة بـ #بني_سويف,OBJ,8463,3
#حمدي_قنديل انت مقتنع باللي بتقوله ده؟؟!!,OBJ,8465,3
إلى الشعب بكل طوائفه مطلوب التوحد فورًا حول أهداف الثورة وأن ننسى خلافاتنا الضيقة حتى يستعيد كل مصري حقه في الحياة الحرة الكريمة,OBJ,8470,3
الأسواني: لقد أثبت مرسي أن الاسلام الحقيقي العظيم الذى نعتنقه ونعتز به يختلف الى حد التناقض مع المقال كاملاً >> …,NEG,8483,0
ممكن يبقى إسمك سكينة بس تبقى أرجل بكتيييييييييييير من واحد إسمه أحمد,OBJ,8490,3
"11 ""افتتاح الملتقى الأول لصناع الحياة""",OBJ,8491,3
ماحدش عنده #ضحكة سلف ؟؟ # - يشعر بـ الحزن,OBJ,8492,3
خليك بتاع كله عشان كله يبقى بتاعك #اسلوب_حياة,NEG,8498,0
- #اسرائيل #عباس,OBJ,8499,3
هو ممكن ت #نزل_صلاح :( #ليلة_الابطال,NEG,8509,0
ليس سيئاً تماماً أن نري الشفيق هارباًصحيح القصاص حلولكن العار برضه حلو,OBJ,8510,3
#إبراهيم_محلب يعلن افتتاح خط طيران #القاهرة - #إنجامينا عاصمة تشاد أول أغسطسويكلف وزير الطيران باتخاذ الإجراءات,NEG,8524,0
ورغم انى جـدع وتقيل و عمري ما أقولهـآ بالساهل انا نفسي اقولها لك ف اول مره نتقـابل #محمد_محسن,OBJ,8535,3
"#لو_ده_جنان_اتجنن واكتب على غلاف ورقة الاجابه ""اوعا تفتح الورقه ارجوك,,ارجوك""واكتب فى الورقه الي بعدها ""برده فتحتها ياحيواااان ""!!",OBJ,8540,3
عدد من ضباط الجيش موجودون بالمدارس هل وصل الخلل الى هذا الحد؟,OBJ,8544,3
بيدونا اجازة فى عيد العمال عشان نقعد فى البيت نتفرج على فيلم الايدى الناعمة،حرام والله #أوقفوا_الفحم,NEG,8551,0
#كلمه_بتتقال_في_البيت_كل_يوم جيب كاسه موووويا,OBJ,8557,3
إقرأ كلام كبير ومهم عن الدستور,OBJ,8558,3
#بيع_متابعين #زيادة_المتابعين #تابعني_اتابعك #السعودية #الهلال #النصر #الاتحاد #الأهلي #الأتفاق #الشباب [90332],NEUTRAL,8559,2
النشطاء، اللبراليون و الإعلام لزم الصمت أمام المجازر في #مصر #,OBJ,8561,3
بعد أن كان 6 اكتوبر 1973 هو يوم انتصار الجيش للشعب ينتظر الجميع 6 اكتوبر 2013 ليكون يوم استعادة الشعب للجيش,OBJ,8563,3
أنا لم أصوت في انتخابات الرئاسة 2012 ولكني كنت مع د #مرسي في الإعادة أمام #شفيق …,OBJ,8579,3
#الفرسان_كورة | اخبار | #وائل_جمعة أساسيا فى مواجهة #الأهلى_والدفاع_المغربى,OBJ,8588,3
في ظل أوضاعنا الحالية أفضل أن يكون اختيار قيادات الجامعة بالانتخابات ليست هذه الوسيلة الأفضل مطلقا لكنها,OBJ,8593,3
اليوم اكتشفنا ان حكومة قنديل التى ذبحوها بدعوى الفشل هى الانجح فى تحقيق فائض بالميزان التجارى لمصر فى 50 عاما اعلام قذر,OBJ,8598,3
أحلام مصرية فى المسألة التركية فجأة ، إنفجرت و إنقلبت بعض الآراء المصرية ضد أردوغان 180 درجة ، فما هو السبب,OBJ,8607,3
في أول رسالة فيديو عبر موقعه حمزاوي: أشكر من لم يعطني صوته وسأدافع عن الدولة المدنية - بوابة الأهرام,OBJ,8609,3
"سعوديون يطالبون الجيش المصري باختراع علاج لكورونا على شكل ""صباع الكفتة"" #اللى_رافضين_السيسى_رئيس_بيعملوا_فولوا_لبعض",OBJ,8616,3
#يوسف_الحسيني هدف الإخوان في 19نوفمبر الوصول لميدان التحرير والسيطرة عليه #السادة_المحترمون …,POS,8617,1
هجوم مسلح على مبني الإذاعة بالعريش ومعسكر الأحراش برفح بصروخ من رفح الفلسيطنية وانفجار اخر داخل رفح الفليسطنية عن…,OBJ,8620,3
") #شيرين	NEG
بسم الله الذي لا يضر مع إسمه شئ في الأرض ولا في السماء وهو السميع العليم مكملين ومنتصرين ان شاء الله اخلص النية	OBJ
تمثيليات الارهاب الانقلابية لن تتوقف بعد كل مذبحة لاحرار مصر يخرج الانقلاب بتمثيلية كاذبة ولا وجود لتفجير او رصاص فى القاهرة	OBJ
اووووووه نسيت !!! مفيش #برنامج #البرنامج مع #باسم_يوسف النهاردة!! :( غابت البسمة الليلة مفتقدينك يا #باسم !! #باسمون #مصر #بس_بقول	NEG
تكبيررررررررررررررررر مسيرة احرار #المعادى الان	NEUTRAL
3 انا قلت الكلامده فينانا بقولهم نقرا ونتناقشوانا مش باصادر على رأي حد انت حروانت حر	OBJ
سأسافر اليوم بإذن الله إلى أثيوبيا و أوغاندا ضمن وفد مصر الممثل فى وفد شعبي مع وزارة الخارجية المصرية إلى دول حوض	OBJ
693: النِعمة تحتاج للشكر،، وَالبَلاء يحتاج للصبر،، وَالذنَب يَحتاجُ للإستغفار،، (فمْن شكرَ و صَبر وَ اسْتغفَر نَال #السعادة) 50""",OBJ,8621,3
"متابع للدستور وكل مسوداته منذ شهرين تخيير الناس بين ""نعم"" للدستور و""لا"" لاستمرار إعلان غير دستوري هو ما أتحدث عنه",NEG,8628,0
إذا كان بيسمع الشيخ بيقوله ربنا خلق لنا الغرب الكافر عشان يخترع ويكتشف وإحنا ناخد على الجاهز لازم يصدق إشاعة زي دي طبعا,OBJ,8629,3
#دعوة_الصائم_لاترد اللهم ارحم اخي #سلطان_ساب و اجعل قبره روضه من رياض الجنه يا سامع الدعاء,OBJ,8634,3
هل تعلم بأن #الشاي يروي الجسم؟ # ? صحة #غرد_بمعلومة …,OBJ,8636,3
3: وقفة حملة اخوان كاذبون بالزقازيق,OBJ,8641,3
الفلوس تشترى النفوس اصحاب الرواتب والملايين يؤيدون الانقلاب وكل البسطاء ومتوسطى الحال والشرفاء يرفضونه,OBJ,8665,3
د عبد المنعم ابو الفتوح فى حلقة قناة التحرير السبت الماضى عنده سؤال من محمود سعد على موقفه من الجمعة 8 يوليو:,OBJ,8670,3
_: #معرض_الكتاب كتاب : المشوق إلى القراءة وطلب العلم لـ الشيخ _ ,POS,8672,1
اهم تعاقدات الانديه ! #ارسنال اوزيل #تشيلسي ماتيتش، شورليه، ويليان #مانشستر_سيتي نيقريدو، يوفيتتش، فيرناندينو #ليفربول اسباس ، موزيس ساكو !!,OBJ,8673,3
شبح اضطرابات عشية التصديق على عشرات الإعدامات | الأخبار #مصر #القاهرة #محمد…,POS,8677,1
أبو الهول ومن خلفه أهرامات #الجيزة عام 1875 م,OBJ,8687,3
لو كان #شفيق كسب كان زماننا لحد دلوقتي فاكرين ان #الاخوان فصيل وطني بيحب #مصر عسى ان تكرهوا شيئآ وهو خيرآ لك…,OBJ,8688,3
مرسي: أحيي السويس الباسلة وبور سعيد الصامدة وهاقول لهم هانيمكو من المغرب,NEG,8694,0
الشريف حسين أمير المغفلين #الحجاز #سقوط_الخلافة #الخلافة_العثمانية #مصر #مكة,OBJ,8698,3
اعرف بلادك - المغرب عين أسردون - توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,POS,8706,1
عبد المنعم أبو الفتوح فى الجزيرة مباشر مصر,OBJ,8711,3
حملة امنية لكلاب #الداخلية مكونة من ﻣﺪﺭﻋﺘﻴﻴﻦ ﺟﻴﺶ 3 ﺑﻮﻛسات شرطة ﻋﻨﺪ ﻛﻠﻴﺔ هندسة المطرية #عين_شمس #بلغ #ريتويت,OBJ,8716,3
#دعوه_للتفاؤل هاشتاق جا بوقته *-*,OBJ,8725,3
من يريد ان يقدم لوطنة سىء لا ينشغل بالدفاع أو إيذاء الآخرين أبو الفتوح يتحدث الآن #,NEG,8726,0
اشاعةمن اشاعات الفيس بوك,NEG,8754,0
مجلس الوزراء و محمد محمود اتحسبوا رسمي شهداء ثورة و صرف لهم تعويضات هزلية، ماسبيرو رفعت قضية باسمي لاحتساب…,OBJ,8761,3
عرض الاسبوع 10 ألاف متابع #السعودية #أبناء_الدم #ليش_لا #البحرين #غرد_بصورة #المنامة #الدوحة #الرياض [2405311],OBJ,8764,3
"#السادة_المحترمون الحلقة 114 الأحد 11 أغسطس 2013""عخالد عكاشة،حسن الرداد،حورية فرغلي"" #مصر …",OBJ,8778,3
"لما شهاب يقول لنواب الوطني: ""وأنتم الأعلوْن"" يبقى إحنا إيه؟ الأسفلوْن؟ واللا يمكن إحنا كفار قريش طب والنصارى و سيئ بدوي يروحوا فين؟",OBJ,8779,3
أخبار تل أبيض || اتحاد تنسيقيات شباب الكورد في سوريا - تنسيقية الرقة - تحذير و نداء #هام جداُ - داعش,NEG,8791,0
الحلقة 27 - الجزء الأول - الزغلول الكبير,OBJ,8793,3
البيض والطماطم نفذت فى دلجا الاهالى اشتروها انتظارا لوصول صباحى واتباعه,NEG,8809,0
كلما تكلم ابو الفتوح عن اضرار الانقلاب على الحريات والاقتصاد والانقسام اتذكر قاتلا ينعى ضحيته منحته صوتى للاسف,OBJ,8817,3
7 بتقف طبعاً والشركة بتدفع غرامات هو ده الضغط,OBJ,8818,3
) #جمعية_الاقل_من1000_فولورز,OBJ,8822,3
الأربعاء : استمع لابو الفتوح اليوم 1030 مساء على إذاعة الشباب والرياضة,OBJ,8824,3
المتفائل إنسان يرى ضوء غير موجود و المتشائم يرى ضود ولا يصدق,OBJ,8825,3
محمود سعد الذى أساء لقطر فى زمن مرسي يعترض على قول ضيفه(بنشحت من الى يسوى والى ميسواش) لان من يساعد مصر يستحق,OBJ,8827,3
كل من يظن انه ربما يكون مرصود الحيطة و الحذر و عدم المبيت في المنزل اليوم #شارك #انشر #حذر,NEG,8829,0
#مسلسل_منفوخ الهاشتاق اللي سويته صار #ترند !!! شكرا لكم,OBJ,8830,3
من له مصلحة بتمويل أولئك الفلول الذين حرقوا علم #قطر في ميدان #مصري لم يدخله يومها شريف الا لبيع المناديل والماء او الفرجة على بلاهة الحمقى؟,OBJ,8839,3
"‏#لماذا_تخلع_البنت_الحجاب ""ضعف الدين تساهل الولي تأثير الصحبة التمرد على الحياء"" استنباط الإمام ابن باز …",OBJ,8843,3
بالفيديو عبد الرحيم علي يكشف تخابر البرادعي مع المخابرات الأمريكية #باسم_طلع_حرامي …,NEUTRAL,8844,2
شاهدوا برومو حلقة جديدة من حلقات بسمة أمل أنيماشن - موعدنا في رمضان كل خميس الساعة ٥ مساء كل عام و أنتم بخير,OBJ,8849,3
اليوم السابع | كلاب بوليسية لتأمين #امتحانات #عين_شمس و #الجامعة: منع دخول المفصولين,NEG,8855,0
__ 1 _ يعني انت مش متابع بس بتشتمني احتياطي؟,NEG,8858,0
شاهد كلمة الدكتور عمرو خالد في اجتماع الرئاسة بخصوص قضية سد النهضة,OBJ,8873,3
#ولاد_البلد #المنصورة #مصراوي تجمهر أهالي القتيل أمام مستشفى #طلخا المركزي، ومديرية الأمن تدفع بتشكيلات أمن,OBJ,8877,3
نجمة #ستار_اكاديمي #ماريتا_أبي_نادر وأدائها لأغنية سونة للفنانة شادية #رنا_سماحة_أجمل_سنين_عمرنا # …,OBJ,8893,3
امثال #حازم_عبد_العظيم ده نعمل فيه ايه,OBJ,8898,3
2 واحد قاللي ما صدقتش وبحثت بكل الطرق وفعلا ما لقيتش ولو لقيت أرجوك تقوللي لأني مازلت مخطوف بالمعلومة,OBJ,8901,3
للثورة جولة اخرى قريبة جداً وساذكركم بإذن الله شعبنا عجوز حكيم يصبر و يمهل الظالمين ثم يثور فنكتشف انه أوعى واعمق واشجع بكثير مما يبدو,OBJ,8909,3
لمـا حـد يـبـعـد عــنــك مــتـزعـلــش!!! افـكــر امــك وهـى بـتـقـولـك #ربنا يـبـعـد عـنــك #ولاد_الحــــــرام #,OBJ,8918,3
القاضى كريم اسماعيل,NEG,8922,0
حلقة الليلة الجزء الثاني: على هامش الرئاسة,OBJ,8930,3
"استغربكم ياآل المنتصف حينمالم تصدقوا #مرسي حينماقال""…",OBJ,8939,3
ارجو من مذيعي وضيوف الجزيرة الرد على حسام فودة عندما يكرر عبارته اليومية ما هى صفة خيرت الشاطر ليلتقي سفيرة,NEG,8947,0
في مثل هذا اليوم عام 1886 ولدت هذه الفتاة التي فتنت الأدباء والشعراء في عصرها! - #مي_زيادة في ذكرى مولدها …,OBJ,8949,3
انتي اصلا مافيك فايده #كلمه_بتتقال_في_البيت_كل_يوم,NEG,8959,0
